COD_MUN;Município;UF;Município - UF;Mês;2022
6295;Campos do Jordão;SP;Campos do Jordão - SP;4;3.151.918,81
6295;Campos do Jordão;SP;Campos do Jordão - SP;5;3.506.195,15
6295;Campos do Jordão;SP;Campos do Jordão - SP;6;3.280.714,66
6295;Campos do Jordão;SP;Campos do Jordão - SP;7;4.816.135,73
6295;Campos do Jordão;SP;Campos do Jordão - SP;8;3.208.198,12
6295;Campos do Jordão;SP;Campos do Jordão - SP;9;3.027.067,81
6295;Campos do Jordão;SP;Campos do Jordão - SP;10;2.811.300,82
6295;Campos do Jordão;SP;Campos do Jordão - SP;11;3.533.293,37
6295;Campos do Jordão;SP;Campos do Jordão - SP;12;5.917.171,98
6297;Campos Novos Paulista;SP;Campos Novos Paulista - SP;1;856.941,77
6297;Campos Novos Paulista;SP;Campos Novos Paulista - SP;2;1.196.218,43
6297;Campos Novos Paulista;SP;Campos Novos Paulista - SP;3;725.196,16
6297;Campos Novos Paulista;SP;Campos Novos Paulista - SP;4;859.614,24
6297;Campos Novos Paulista;SP;Campos Novos Paulista - SP;5;956.235,04
6297;Campos Novos Paulista;SP;Campos Novos Paulista - SP;6;894.740,38
6297;Campos Novos Paulista;SP;Campos Novos Paulista - SP;7;1.313.491,60
6297;Campos Novos Paulista;SP;Campos Novos Paulista - SP;8;874.963,16
6297;Campos Novos Paulista;SP;Campos Novos Paulista - SP;9;825.563,96
6297;Campos Novos Paulista;SP;Campos Novos Paulista - SP;10;766.718,42
6297;Campos Novos Paulista;SP;Campos Novos Paulista - SP;11;963.625,48
6297;Campos Novos Paulista;SP;Campos Novos Paulista - SP;12;1.613.774,19
6299;Cananéia;SP;Cananéia - SP;1;1.142.589,02
6299;Cananéia;SP;Cananéia - SP;2;1.594.957,90
6299;Cananéia;SP;Cananéia - SP;3;966.928,19
6299;Cananéia;SP;Cananéia - SP;4;1.146.152,30
6299;Cananéia;SP;Cananéia - SP;5;1.274.980,08
6299;Cananéia;SP;Cananéia - SP;6;1.192.987,15
6299;Cananéia;SP;Cananéia - SP;7;1.751.322,13
6299;Cananéia;SP;Cananéia - SP;8;1.166.617,53
6299;Cananéia;SP;Cananéia - SP;9;1.100.751,95
6299;Cananéia;SP;Cananéia - SP;10;1.022.291,21
6299;Cananéia;SP;Cananéia - SP;11;1.284.833,97
6299;Cananéia;SP;Cananéia - SP;12;2.151.698,91
794;Canas;SP;Canas - SP;1;856.941,77
794;Canas;SP;Canas - SP;2;1.196.218,43
794;Canas;SP;Canas - SP;3;725.196,16
794;Canas;SP;Canas - SP;4;859.614,24
794;Canas;SP;Canas - SP;5;956.235,04
794;Canas;SP;Canas - SP;6;894.740,38
794;Canas;SP;Canas - SP;7;1.313.491,60
794;Canas;SP;Canas - SP;8;874.963,16
794;Canas;SP;Canas - SP;9;825.563,96
794;Canas;SP;Canas - SP;10;766.718,42
794;Canas;SP;Canas - SP;11;963.625,48
794;Canas;SP;Canas - SP;12;1.613.774,19
6301;Cândido Mota;SP;Cândido Mota - SP;1;2.285.178,00
6301;Cândido Mota;SP;Cândido Mota - SP;2;3.189.915,79
6301;Cândido Mota;SP;Cândido Mota - SP;3;1.933.856,39
6301;Cândido Mota;SP;Cândido Mota - SP;4;2.292.304,59
6301;Cândido Mota;SP;Cândido Mota - SP;5;2.549.960,12
6301;Cândido Mota;SP;Cândido Mota - SP;6;2.385.974,28
6301;Cândido Mota;SP;Cândido Mota - SP;7;3.502.644,18
6301;Cândido Mota;SP;Cândido Mota - SP;8;2.333.235,01
6301;Cândido Mota;SP;Cândido Mota - SP;9;2.201.503,89
6301;Cândido Mota;SP;Cândido Mota - SP;10;2.044.582,42
6301;Cândido Mota;SP;Cândido Mota - SP;11;2.569.667,93
6301;Cândido Mota;SP;Cândido Mota - SP;12;4.303.397,80
6303;Cândido Rodrigues;SP;Cândido Rodrigues - SP;1;856.941,77
6303;Cândido Rodrigues;SP;Cândido Rodrigues - SP;2;1.196.218,43
6303;Cândido Rodrigues;SP;Cândido Rodrigues - SP;3;725.196,16
6303;Cândido Rodrigues;SP;Cândido Rodrigues - SP;4;859.614,24
6303;Cândido Rodrigues;SP;Cândido Rodrigues - SP;5;956.235,04
6303;Cândido Rodrigues;SP;Cândido Rodrigues - SP;6;894.740,38
6303;Cândido Rodrigues;SP;Cândido Rodrigues - SP;7;1.313.491,60
6303;Cândido Rodrigues;SP;Cândido Rodrigues - SP;8;874.963,16
6303;Cândido Rodrigues;SP;Cândido Rodrigues - SP;9;825.563,96
6303;Cândido Rodrigues;SP;Cândido Rodrigues - SP;10;766.718,42
6303;Cândido Rodrigues;SP;Cândido Rodrigues - SP;11;963.625,48
6303;Cândido Rodrigues;SP;Cândido Rodrigues - SP;12;1.613.774,19
2947;Canitar;SP;Canitar - SP;1;856.941,77
2947;Canitar;SP;Canitar - SP;2;1.196.218,43
2947;Canitar;SP;Canitar - SP;3;725.196,16
2947;Canitar;SP;Canitar - SP;4;859.614,24
2947;Canitar;SP;Canitar - SP;5;956.235,04
2947;Canitar;SP;Canitar - SP;6;894.740,38
2947;Canitar;SP;Canitar - SP;7;1.313.491,60
2947;Canitar;SP;Canitar - SP;8;874.963,16
2947;Canitar;SP;Canitar - SP;9;825.563,96
2947;Canitar;SP;Canitar - SP;10;766.718,42
2947;Canitar;SP;Canitar - SP;11;963.625,48
2947;Canitar;SP;Canitar - SP;12;1.613.774,19
6305;Capão Bonito;SP;Capão Bonito - SP;1;2.856.472,50
6305;Capão Bonito;SP;Capão Bonito - SP;2;3.987.394,74
6305;Capão Bonito;SP;Capão Bonito - SP;3;2.417.320,46
6305;Capão Bonito;SP;Capão Bonito - SP;4;2.865.380,75
6305;Capão Bonito;SP;Capão Bonito - SP;5;3.187.450,13
6305;Capão Bonito;SP;Capão Bonito - SP;6;2.982.467,86
6305;Capão Bonito;SP;Capão Bonito - SP;7;4.378.305,20
6305;Capão Bonito;SP;Capão Bonito - SP;8;2.916.543,74
6305;Capão Bonito;SP;Capão Bonito - SP;9;2.751.879,84
6305;Capão Bonito;SP;Capão Bonito - SP;10;2.555.728,02
6305;Capão Bonito;SP;Capão Bonito - SP;11;3.212.084,89
6305;Capão Bonito;SP;Capão Bonito - SP;12;5.379.247,23
6307;Capela do Alto;SP;Capela do Alto - SP;1;1.713.883,51
6307;Capela do Alto;SP;Capela do Alto - SP;2;2.392.436,85
6307;Capela do Alto;SP;Capela do Alto - SP;3;1.450.392,29
6307;Capela do Alto;SP;Capela do Alto - SP;4;1.719.228,46
6307;Capela do Alto;SP;Capela do Alto - SP;5;1.912.470,09
6307;Capela do Alto;SP;Capela do Alto - SP;6;1.789.480,74
6307;Capela do Alto;SP;Capela do Alto - SP;7;2.626.983,14
6307;Capela do Alto;SP;Capela do Alto - SP;8;1.749.926,26
6307;Capela do Alto;SP;Capela do Alto - SP;9;1.651.127,92
6307;Capela do Alto;SP;Capela do Alto - SP;10;1.533.436,82
6307;Capela do Alto;SP;Capela do Alto - SP;11;1.927.250,93
6307;Capela do Alto;SP;Capela do Alto - SP;12;3.227.548,36
6309;Capivari;SP;Capivari - SP;1;3.142.119,75
6309;Capivari;SP;Capivari - SP;2;4.386.134,20
6309;Capivari;SP;Capivari - SP;3;2.659.052,54
6309;Capivari;SP;Capivari - SP;4;3.151.918,81
6309;Capivari;SP;Capivari - SP;5;3.506.195,15
6309;Capivari;SP;Capivari - SP;6;3.280.714,66
6309;Capivari;SP;Capivari - SP;7;4.816.135,73
6309;Capivari;SP;Capivari - SP;8;3.208.198,12
6309;Capivari;SP;Capivari - SP;9;3.027.067,81
6309;Capivari;SP;Capivari - SP;10;2.811.300,82
6309;Capivari;SP;Capivari - SP;11;3.533.293,37
6309;Capivari;SP;Capivari - SP;12;5.917.171,98
6311;Caraguatatuba;SP;Caraguatatuba - SP;1;4.856.003,22
6311;Caraguatatuba;SP;Caraguatatuba - SP;2;6.778.571,02
6311;Caraguatatuba;SP;Caraguatatuba - SP;3;4.109.444,80
6311;Caraguatatuba;SP;Caraguatatuba - SP;4;4.871.147,24
6311;Caraguatatuba;SP;Caraguatatuba - SP;5;5.418.665,21
6311;Caraguatatuba;SP;Caraguatatuba - SP;6;5.070.195,36
6311;Caraguatatuba;SP;Caraguatatuba - SP;7;7.443.118,83
6311;Caraguatatuba;SP;Caraguatatuba - SP;8;4.958.124,35
6311;Caraguatatuba;SP;Caraguatatuba - SP;9;4.678.195,72
6311;Caraguatatuba;SP;Caraguatatuba - SP;10;4.344.737,62
6311;Caraguatatuba;SP;Caraguatatuba - SP;11;5.460.544,30
6311;Caraguatatuba;SP;Caraguatatuba - SP;12;9.144.720,31
6313;Carapicuíba;SP;Carapicuíba - SP;1;7.083.956,44
6313;Carapicuíba;SP;Carapicuíba - SP;2;9.888.605,81
6313;Carapicuíba;SP;Carapicuíba - SP;3;5.994.874,09
6313;Carapicuíba;SP;Carapicuíba - SP;4;7.106.048,57
6313;Carapicuíba;SP;Carapicuíba - SP;5;7.904.769,91
6313;Carapicuíba;SP;Carapicuíba - SP;6;7.396.420,76
6313;Carapicuíba;SP;Carapicuíba - SP;7;10.858.050,79
6313;Carapicuíba;SP;Carapicuíba - SP;8;7.230.364,77
6313;Carapicuíba;SP;Carapicuíba - SP;9;6.815.133,36
6313;Carapicuíba;SP;Carapicuíba - SP;10;6.329.356,07
6313;Carapicuíba;SP;Carapicuíba - SP;11;7.954.848,42
6313;Carapicuíba;SP;Carapicuíba - SP;12;13.321.907,05
6315;Cardoso;SP;Cardoso - SP;1;1.142.589,02
6315;Cardoso;SP;Cardoso - SP;2;1.594.957,90
6315;Cardoso;SP;Cardoso - SP;3;966.928,19
6315;Cardoso;SP;Cardoso - SP;4;1.146.152,30
6315;Cardoso;SP;Cardoso - SP;5;1.274.980,08
6315;Cardoso;SP;Cardoso - SP;6;1.192.987,15
6315;Cardoso;SP;Cardoso - SP;7;1.751.322,13
6315;Cardoso;SP;Cardoso - SP;8;1.166.617,53
6315;Cardoso;SP;Cardoso - SP;9;1.100.751,95
6315;Cardoso;SP;Cardoso - SP;10;1.022.291,21
6315;Cardoso;SP;Cardoso - SP;11;1.284.833,97
6315;Cardoso;SP;Cardoso - SP;12;2.151.698,91
6317;Casa Branca;SP;Casa Branca - SP;1;2.285.178,00
6317;Casa Branca;SP;Casa Branca - SP;2;3.189.915,79
6317;Casa Branca;SP;Casa Branca - SP;3;1.933.856,39
6317;Casa Branca;SP;Casa Branca - SP;4;2.292.304,59
6317;Casa Branca;SP;Casa Branca - SP;5;2.549.960,12
6317;Casa Branca;SP;Casa Branca - SP;6;2.385.974,28
6317;Casa Branca;SP;Casa Branca - SP;7;3.502.644,18
6317;Casa Branca;SP;Casa Branca - SP;8;2.333.235,01
6317;Casa Branca;SP;Casa Branca - SP;9;2.201.503,89
6317;Casa Branca;SP;Casa Branca - SP;10;2.044.582,42
6317;Casa Branca;SP;Casa Branca - SP;11;2.569.667,93
6317;Casa Branca;SP;Casa Branca - SP;12;4.303.397,80
6319;Cássia dos Coqueiros;SP;Cássia dos Coqueiros - SP;1;856.941,77
6319;Cássia dos Coqueiros;SP;Cássia dos Coqueiros - SP;2;1.196.218,43
6319;Cássia dos Coqueiros;SP;Cássia dos Coqueiros - SP;3;725.196,16
6319;Cássia dos Coqueiros;SP;Cássia dos Coqueiros - SP;4;859.614,24
6319;Cássia dos Coqueiros;SP;Cássia dos Coqueiros - SP;5;956.235,04
6319;Cássia dos Coqueiros;SP;Cássia dos Coqueiros - SP;6;894.740,38
6319;Cássia dos Coqueiros;SP;Cássia dos Coqueiros - SP;7;1.313.491,60
6319;Cássia dos Coqueiros;SP;Cássia dos Coqueiros - SP;8;874.963,16
6319;Cássia dos Coqueiros;SP;Cássia dos Coqueiros - SP;9;825.563,96
6319;Cássia dos Coqueiros;SP;Cássia dos Coqueiros - SP;10;766.718,42
6319;Cássia dos Coqueiros;SP;Cássia dos Coqueiros - SP;11;963.625,48
6319;Cássia dos Coqueiros;SP;Cássia dos Coqueiros - SP;12;1.613.774,19
6321;Castilho;SP;Castilho - SP;1;1.713.883,51
6321;Castilho;SP;Castilho - SP;2;2.392.436,85
6321;Castilho;SP;Castilho - SP;3;1.450.392,29
6321;Castilho;SP;Castilho - SP;4;1.719.228,46
6321;Castilho;SP;Castilho - SP;5;1.912.470,09
6321;Castilho;SP;Castilho - SP;6;1.789.480,74
6321;Castilho;SP;Castilho - SP;7;2.626.983,14
6321;Castilho;SP;Castilho - SP;8;1.749.926,26
6321;Castilho;SP;Castilho - SP;9;1.651.127,92
6321;Castilho;SP;Castilho - SP;10;1.533.436,82
6321;Castilho;SP;Castilho - SP;11;1.927.250,93
6321;Castilho;SP;Castilho - SP;12;3.227.548,36
6323;Catanduva;SP;Catanduva - SP;1;4.856.003,22
6323;Catanduva;SP;Catanduva - SP;2;6.778.571,02
6323;Catanduva;SP;Catanduva - SP;3;4.109.444,80
6323;Catanduva;SP;Catanduva - SP;4;4.871.147,24
6323;Catanduva;SP;Catanduva - SP;5;5.418.665,21
6323;Catanduva;SP;Catanduva - SP;6;5.070.195,36
6323;Catanduva;SP;Catanduva - SP;7;7.443.118,83
6323;Catanduva;SP;Catanduva - SP;8;4.958.124,35
6323;Catanduva;SP;Catanduva - SP;9;4.678.195,72
6323;Catanduva;SP;Catanduva - SP;10;4.344.737,62
6323;Catanduva;SP;Catanduva - SP;11;5.460.544,30
6323;Catanduva;SP;Catanduva - SP;12;9.144.720,31
6325;Catiguá;SP;Catiguá - SP;1;856.941,77
6325;Catiguá;SP;Catiguá - SP;2;1.196.218,43
6325;Catiguá;SP;Catiguá - SP;3;725.196,16
6325;Catiguá;SP;Catiguá - SP;4;859.614,24
6325;Catiguá;SP;Catiguá - SP;5;956.235,04
6325;Catiguá;SP;Catiguá - SP;6;894.740,38
6325;Catiguá;SP;Catiguá - SP;7;1.313.491,60
6325;Catiguá;SP;Catiguá - SP;8;874.963,16
6325;Catiguá;SP;Catiguá - SP;9;825.563,96
6325;Catiguá;SP;Catiguá - SP;10;766.718,42
6325;Catiguá;SP;Catiguá - SP;11;963.625,48
6325;Catiguá;SP;Catiguá - SP;12;1.613.774,19
6327;Cedral;SP;Cedral - SP;1;856.941,77
6327;Cedral;SP;Cedral - SP;2;1.196.218,43
6327;Cedral;SP;Cedral - SP;3;725.196,16
6327;Cedral;SP;Cedral - SP;4;859.614,24
6327;Cedral;SP;Cedral - SP;5;956.235,04
6327;Cedral;SP;Cedral - SP;6;894.740,38
6327;Cedral;SP;Cedral - SP;7;1.313.491,60
6327;Cedral;SP;Cedral - SP;8;874.963,16
6327;Cedral;SP;Cedral - SP;9;825.563,96
6327;Cedral;SP;Cedral - SP;10;766.718,42
6327;Cedral;SP;Cedral - SP;11;963.625,48
6327;Cedral;SP;Cedral - SP;12;1.613.774,19
6329;Cerqueira César;SP;Cerqueira César - SP;1;1.713.883,51
6329;Cerqueira César;SP;Cerqueira César - SP;2;2.392.436,85
6329;Cerqueira César;SP;Cerqueira César - SP;3;1.450.392,29
6329;Cerqueira César;SP;Cerqueira César - SP;4;1.719.228,46
6329;Cerqueira César;SP;Cerqueira César - SP;5;1.912.470,09
6329;Cerqueira César;SP;Cerqueira César - SP;6;1.789.480,74
6329;Cerqueira César;SP;Cerqueira César - SP;7;2.626.983,14
6329;Cerqueira César;SP;Cerqueira César - SP;8;1.749.926,26
6329;Cerqueira César;SP;Cerqueira César - SP;9;1.651.127,92
6329;Cerqueira César;SP;Cerqueira César - SP;10;1.533.436,82
6329;Cerqueira César;SP;Cerqueira César - SP;11;1.927.250,93
6329;Cerqueira César;SP;Cerqueira César - SP;12;3.227.548,36
6331;Cerquilho;SP;Cerquilho - SP;1;2.856.472,50
6331;Cerquilho;SP;Cerquilho - SP;2;3.987.394,74
6331;Cerquilho;SP;Cerquilho - SP;3;2.417.320,46
6331;Cerquilho;SP;Cerquilho - SP;4;2.865.380,75
6331;Cerquilho;SP;Cerquilho - SP;5;3.187.450,13
6331;Cerquilho;SP;Cerquilho - SP;6;2.982.467,86
6331;Cerquilho;SP;Cerquilho - SP;7;4.378.305,20
6331;Cerquilho;SP;Cerquilho - SP;8;2.916.543,74
6331;Cerquilho;SP;Cerquilho - SP;9;2.751.879,84
6331;Cerquilho;SP;Cerquilho - SP;10;2.555.728,02
6331;Cerquilho;SP;Cerquilho - SP;11;3.212.084,89
6331;Cerquilho;SP;Cerquilho - SP;12;5.379.247,23
6333;Cesário Lange;SP;Cesário Lange - SP;1;1.713.883,51
6333;Cesário Lange;SP;Cesário Lange - SP;2;2.392.436,85
6333;Cesário Lange;SP;Cesário Lange - SP;3;1.450.392,29
6333;Cesário Lange;SP;Cesário Lange - SP;4;1.719.228,46
6333;Cesário Lange;SP;Cesário Lange - SP;5;1.912.470,09
6333;Cesário Lange;SP;Cesário Lange - SP;6;1.789.480,74
6333;Cesário Lange;SP;Cesário Lange - SP;7;2.626.983,14
6333;Cesário Lange;SP;Cesário Lange - SP;8;1.749.926,26
6333;Cesário Lange;SP;Cesário Lange - SP;9;1.651.127,92
6333;Cesário Lange;SP;Cesário Lange - SP;10;1.533.436,82
6333;Cesário Lange;SP;Cesário Lange - SP;11;1.927.250,93
6333;Cesário Lange;SP;Cesário Lange - SP;12;3.227.548,36
6335;Charqueada;SP;Charqueada - SP;1;1.713.883,51
6335;Charqueada;SP;Charqueada - SP;2;2.392.436,85
6335;Charqueada;SP;Charqueada - SP;3;1.450.392,29
6335;Charqueada;SP;Charqueada - SP;4;1.719.228,46
6335;Charqueada;SP;Charqueada - SP;5;1.912.470,09
6335;Charqueada;SP;Charqueada - SP;6;1.789.480,74
6335;Charqueada;SP;Charqueada - SP;7;2.626.983,14
6335;Charqueada;SP;Charqueada - SP;8;1.749.926,26
6335;Charqueada;SP;Charqueada - SP;9;1.651.127,92
6335;Charqueada;SP;Charqueada - SP;10;1.533.436,82
6335;Charqueada;SP;Charqueada - SP;11;1.927.250,93
6335;Charqueada;SP;Charqueada - SP;12;3.227.548,36
6337;Chavantes;SP;Chavantes - SP;1;1.142.589,02
6337;Chavantes;SP;Chavantes - SP;2;1.594.957,90
6337;Chavantes;SP;Chavantes - SP;3;966.928,19
6337;Chavantes;SP;Chavantes - SP;4;1.146.152,30
6337;Chavantes;SP;Chavantes - SP;5;1.274.980,08
6337;Chavantes;SP;Chavantes - SP;6;1.192.987,15
6337;Chavantes;SP;Chavantes - SP;7;1.751.322,13
6337;Chavantes;SP;Chavantes - SP;8;1.166.617,53
6337;Chavantes;SP;Chavantes - SP;9;1.100.751,95
6337;Chavantes;SP;Chavantes - SP;10;1.022.291,21
6337;Chavantes;SP;Chavantes - SP;11;1.284.833,97
6337;Chavantes;SP;Chavantes - SP;12;2.151.698,91
6339;Clementina;SP;Clementina - SP;1;856.941,77
6339;Clementina;SP;Clementina - SP;2;1.196.218,43
6339;Clementina;SP;Clementina - SP;3;725.196,16
6339;Clementina;SP;Clementina - SP;4;859.614,24
6339;Clementina;SP;Clementina - SP;5;956.235,04
6339;Clementina;SP;Clementina - SP;6;894.740,38
6339;Clementina;SP;Clementina - SP;7;1.313.491,60
6339;Clementina;SP;Clementina - SP;8;874.963,16
6339;Clementina;SP;Clementina - SP;9;825.563,96
6339;Clementina;SP;Clementina - SP;10;766.718,42
6339;Clementina;SP;Clementina - SP;11;963.625,48
6339;Clementina;SP;Clementina - SP;12;1.613.774,19
6341;Colina;SP;Colina - SP;1;1.713.883,51
6341;Colina;SP;Colina - SP;2;2.392.436,85
6341;Colina;SP;Colina - SP;3;1.450.392,29
6341;Colina;SP;Colina - SP;4;1.719.228,46
6341;Colina;SP;Colina - SP;5;1.912.470,09
6341;Colina;SP;Colina - SP;6;1.789.480,74
6341;Colina;SP;Colina - SP;7;2.626.983,14
6341;Colina;SP;Colina - SP;8;1.749.926,26
6341;Colina;SP;Colina - SP;9;1.651.127,92
6341;Colina;SP;Colina - SP;10;1.533.436,82
6341;Colina;SP;Colina - SP;11;1.927.250,93
6341;Colina;SP;Colina - SP;12;3.227.548,36
6343;Colômbia;SP;Colômbia - SP;1;856.941,77
6343;Colômbia;SP;Colômbia - SP;2;1.196.218,43
6343;Colômbia;SP;Colômbia - SP;3;725.196,16
6343;Colômbia;SP;Colômbia - SP;4;859.614,24
6343;Colômbia;SP;Colômbia - SP;5;956.235,04
6343;Colômbia;SP;Colômbia - SP;6;894.740,38
6343;Colômbia;SP;Colômbia - SP;7;1.313.491,60
6343;Colômbia;SP;Colômbia - SP;8;874.963,16
6343;Colômbia;SP;Colômbia - SP;9;825.563,96
6343;Colômbia;SP;Colômbia - SP;10;766.718,42
6343;Colômbia;SP;Colômbia - SP;11;963.625,48
6343;Colômbia;SP;Colômbia - SP;12;1.613.774,19
6345;Conchal;SP;Conchal - SP;1;1.999.530,75
6345;Conchal;SP;Conchal - SP;2;2.791.176,31
6345;Conchal;SP;Conchal - SP;3;1.692.124,34
6345;Conchal;SP;Conchal - SP;4;2.005.766,53
6345;Conchal;SP;Conchal - SP;5;2.231.215,10
6345;Conchal;SP;Conchal - SP;6;2.087.727,51
6345;Conchal;SP;Conchal - SP;7;3.064.813,64
6345;Conchal;SP;Conchal - SP;8;2.041.580,63
6345;Conchal;SP;Conchal - SP;9;1.926.315,88
6345;Conchal;SP;Conchal - SP;10;1.789.009,61
6345;Conchal;SP;Conchal - SP;11;2.248.459,44
6345;Conchal;SP;Conchal - SP;12;3.765.473,08
6347;Conchas;SP;Conchas - SP;1;1.713.883,51
6347;Conchas;SP;Conchas - SP;2;2.392.436,85
6347;Conchas;SP;Conchas - SP;3;1.450.392,29
6347;Conchas;SP;Conchas - SP;4;1.719.228,46
6347;Conchas;SP;Conchas - SP;5;1.912.470,09
6347;Conchas;SP;Conchas - SP;6;1.789.480,74
6347;Conchas;SP;Conchas - SP;7;2.626.983,14
6347;Conchas;SP;Conchas - SP;8;1.749.926,26
6347;Conchas;SP;Conchas - SP;9;1.651.127,92
6347;Conchas;SP;Conchas - SP;10;1.533.436,82
6347;Conchas;SP;Conchas - SP;11;1.927.250,93
6347;Conchas;SP;Conchas - SP;12;3.227.548,36
6349;Cordeirópolis;SP;Cordeirópolis - SP;1;1.999.530,75
6349;Cordeirópolis;SP;Cordeirópolis - SP;2;2.791.176,31
6349;Cordeirópolis;SP;Cordeirópolis - SP;3;1.692.124,34
6349;Cordeirópolis;SP;Cordeirópolis - SP;4;2.005.766,53
6349;Cordeirópolis;SP;Cordeirópolis - SP;5;2.231.215,10
6349;Cordeirópolis;SP;Cordeirópolis - SP;6;2.087.727,51
6349;Cordeirópolis;SP;Cordeirópolis - SP;7;3.064.813,64
6349;Cordeirópolis;SP;Cordeirópolis - SP;8;2.041.580,63
6349;Cordeirópolis;SP;Cordeirópolis - SP;9;1.926.315,88
6349;Cordeirópolis;SP;Cordeirópolis - SP;10;1.789.009,61
6349;Cordeirópolis;SP;Cordeirópolis - SP;11;2.248.459,44
6349;Cordeirópolis;SP;Cordeirópolis - SP;12;3.765.473,08
6351;Coroados;SP;Coroados - SP;1;856.941,77
6351;Coroados;SP;Coroados - SP;2;1.196.218,43
6351;Coroados;SP;Coroados - SP;3;725.196,16
6351;Coroados;SP;Coroados - SP;4;859.614,24
6351;Coroados;SP;Coroados - SP;5;956.235,04
6351;Coroados;SP;Coroados - SP;6;894.740,38
6351;Coroados;SP;Coroados - SP;7;1.313.491,60
6351;Coroados;SP;Coroados - SP;8;874.963,16
6351;Coroados;SP;Coroados - SP;9;825.563,96
6351;Coroados;SP;Coroados - SP;10;766.718,42
6351;Coroados;SP;Coroados - SP;11;963.625,48
6351;Coroados;SP;Coroados - SP;12;1.613.774,19
6353;Coronel Macedo;SP;Coronel Macedo - SP;1;856.941,77
6353;Coronel Macedo;SP;Coronel Macedo - SP;2;1.196.218,43
6353;Coronel Macedo;SP;Coronel Macedo - SP;3;725.196,16
6353;Coronel Macedo;SP;Coronel Macedo - SP;4;859.614,24
6353;Coronel Macedo;SP;Coronel Macedo - SP;5;956.235,04
6353;Coronel Macedo;SP;Coronel Macedo - SP;6;894.740,38
6353;Coronel Macedo;SP;Coronel Macedo - SP;7;1.313.491,60
6353;Coronel Macedo;SP;Coronel Macedo - SP;8;874.963,16
6353;Coronel Macedo;SP;Coronel Macedo - SP;9;825.563,96
6353;Coronel Macedo;SP;Coronel Macedo - SP;10;766.718,42
6353;Coronel Macedo;SP;Coronel Macedo - SP;11;963.625,48
6353;Coronel Macedo;SP;Coronel Macedo - SP;12;1.613.774,19
6355;Corumbataí;SP;Corumbataí - SP;1;856.941,77
6355;Corumbataí;SP;Corumbataí - SP;2;1.196.218,43
6355;Corumbataí;SP;Corumbataí - SP;3;725.196,16
6355;Corumbataí;SP;Corumbataí - SP;4;859.614,24
6355;Corumbataí;SP;Corumbataí - SP;5;956.235,04
6355;Corumbataí;SP;Corumbataí - SP;6;894.740,38
6355;Corumbataí;SP;Corumbataí - SP;7;1.313.491,60
6355;Corumbataí;SP;Corumbataí - SP;8;874.963,16
6355;Corumbataí;SP;Corumbataí - SP;9;825.563,96
6355;Corumbataí;SP;Corumbataí - SP;10;766.718,42
6355;Corumbataí;SP;Corumbataí - SP;11;963.625,48
6355;Corumbataí;SP;Corumbataí - SP;12;1.613.774,19
6357;Cosmópolis;SP;Cosmópolis - SP;1;3.713.414,23
6357;Cosmópolis;SP;Cosmópolis - SP;2;5.183.613,15
6357;Cosmópolis;SP;Cosmópolis - SP;3;3.142.516,62
6357;Cosmópolis;SP;Cosmópolis - SP;4;3.724.994,95
6357;Cosmópolis;SP;Cosmópolis - SP;5;4.143.685,15
6357;Cosmópolis;SP;Cosmópolis - SP;6;3.877.208,20
6357;Cosmópolis;SP;Cosmópolis - SP;7;5.691.796,76
6357;Cosmópolis;SP;Cosmópolis - SP;8;3.791.506,86
6357;Cosmópolis;SP;Cosmópolis - SP;9;3.577.443,78
6357;Cosmópolis;SP;Cosmópolis - SP;10;3.322.446,41
6357;Cosmópolis;SP;Cosmópolis - SP;11;4.175.710,35
6357;Cosmópolis;SP;Cosmópolis - SP;12;6.993.021,42
6359;Cosmorama;SP;Cosmorama - SP;1;856.941,77
6359;Cosmorama;SP;Cosmorama - SP;2;1.196.218,43
6359;Cosmorama;SP;Cosmorama - SP;3;725.196,16
6359;Cosmorama;SP;Cosmorama - SP;4;859.614,24
6359;Cosmorama;SP;Cosmorama - SP;5;956.235,04
6359;Cosmorama;SP;Cosmorama - SP;6;894.740,38
6359;Cosmorama;SP;Cosmorama - SP;7;1.313.491,60
6359;Cosmorama;SP;Cosmorama - SP;8;874.963,16
6359;Cosmorama;SP;Cosmorama - SP;9;825.563,96
6359;Cosmorama;SP;Cosmorama - SP;10;766.718,42
6359;Cosmorama;SP;Cosmorama - SP;11;963.625,48
6359;Cosmorama;SP;Cosmorama - SP;12;1.613.774,19
6361;Cotia;SP;Cotia - SP;1;7.083.956,44
6361;Cotia;SP;Cotia - SP;2;9.888.605,81
6361;Cotia;SP;Cotia - SP;3;5.994.874,09
6361;Cotia;SP;Cotia - SP;4;7.106.048,57
6361;Cotia;SP;Cotia - SP;5;7.904.769,91
6361;Cotia;SP;Cotia - SP;6;7.396.420,76
6361;Cotia;SP;Cotia - SP;7;10.858.050,79
6361;Cotia;SP;Cotia - SP;8;7.230.364,77
6361;Cotia;SP;Cotia - SP;9;6.815.133,36
6361;Cotia;SP;Cotia - SP;10;6.329.356,07
6361;Cotia;SP;Cotia - SP;11;7.954.848,42
6361;Cotia;SP;Cotia - SP;12;13.321.907,05
6363;Cravinhos;SP;Cravinhos - SP;1;2.285.178,00
6363;Cravinhos;SP;Cravinhos - SP;2;3.189.915,79
6363;Cravinhos;SP;Cravinhos - SP;3;1.933.856,39
