,data_base,modalidade,porte,valor_deflacionado
335,2012-11-01,Empréstimo sem consignação em folha,Indisponível,1972152.6527021867
336,2012-11-01,Empréstimo sem consignação em folha,Mais de 10 a 20 salários mínimos,15348700191.705774
337,2012-11-01,Empréstimo sem consignação em folha,Mais de 1 a 2 salários mínimos,4567722993.951845
338,2012-11-01,Empréstimo sem consignação em folha,Mais de 2 a 3 salários mínimos,4685863134.402828
339,2012-11-01,Empréstimo sem consignação em folha,Mais de 3 a 5 salários mínimos,9120748345.743034
340,2012-11-01,Empréstimo sem consignação em folha,Mais de 5 a 10 salários mínimos,16722613669.125069
341,2012-11-01,Empréstimo sem consignação em folha,Sem rendimento,2667545852.769367
342,2012-11-01,Habitacional,Acima de 20 salários mínimos,67562717709.768105
343,2012-11-01,Habitacional,Até 1 salário mínimo,14292873763.86137
344,2012-11-01,Habitacional,Indisponível,1093151897.503392
345,2012-11-01,Habitacional,Mais de 10 a 20 salários mínimos,77047936287.93901
346,2012-11-01,Habitacional,Mais de 1 a 2 salários mínimos,37475611354.689186
347,2012-11-01,Habitacional,Mais de 2 a 3 salários mínimos,55745684369.84151
348,2012-11-01,Habitacional,Mais de 3 a 5 salários mínimos,64837288510.57498
349,2012-11-01,Habitacional,Mais de 5 a 10 salários mínimos,74673072133.57541
350,2012-11-01,Habitacional,Sem rendimento,1749931219.4408476
351,2012-11-01,Outros créditos,Acima de 20 salários mínimos,14616722150.80834
352,2012-11-01,Outros créditos,Até 1 salário mínimo,2716003824.8068514
353,2012-11-01,Outros créditos,Indisponível,18322175.53304399
354,2012-11-01,Outros créditos,Mais de 10 a 20 salários mínimos,9270100213.84239
355,2012-11-01,Outros créditos,Mais de 1 a 2 salários mínimos,4399948420.87653
356,2012-11-01,Outros créditos,Mais de 2 a 3 salários mínimos,4962438537.76369
357,2012-11-01,Outros créditos,Mais de 3 a 5 salários mínimos,6751716293.191445
358,2012-11-01,Outros créditos,Mais de 5 a 10 salários mínimos,9752967179.376905
359,2012-11-01,Outros créditos,Sem rendimento,2221819939.9564643
360,2012-11-01,Rural e agroindustrial,Acima de 20 salários mínimos,45330031111.3982
361,2012-11-01,Rural e agroindustrial,Até 1 salário mínimo,3590915825.2971745
362,2012-11-01,Rural e agroindustrial,Indisponível,1038679561.1333075
363,2012-11-01,Rural e agroindustrial,Mais de 10 a 20 salários mínimos,11048180994.900257
364,2012-11-01,Rural e agroindustrial,Mais de 1 a 2 salários mínimos,5480222415.137548
365,2012-11-01,Rural e agroindustrial,Mais de 2 a 3 salários mínimos,5385062627.550986
366,2012-11-01,Rural e agroindustrial,Mais de 3 a 5 salários mínimos,9207894281.693354
367,2012-11-01,Rural e agroindustrial,Mais de 5 a 10 salários mínimos,13453494989.293842
368,2012-11-01,Rural e agroindustrial,Sem rendimento,15617520544.207598
369,2012-11-01,Veículos,Acima de 20 salários mínimos,23599492574.04098
370,2012-11-01,Veículos,Até 1 salário mínimo,5419809891.356175
371,2012-11-01,Veículos,Indisponível,2390742977.167027
372,2012-11-01,Veículos,Mais de 10 a 20 salários mínimos,22007083735.411312
373,2012-11-01,Veículos,Mais de 1 a 2 salários mínimos,22437598145.915718
374,2012-11-01,Veículos,Mais de 2 a 3 salários mínimos,28110060628.17245
375,2012-11-01,Veículos,Mais de 3 a 5 salários mínimos,39016112825.246864
376,2012-11-01,Veículos,Mais de 5 a 10 salários mínimos,41640175372.34918
377,2012-11-01,Veículos,Sem rendimento,28983539779.19739
378,2012-12-01,Cartão de crédito,Acima de 20 salários mínimos,309887449.38629615
379,2012-12-01,Cartão de crédito,Até 1 salário mínimo,57879118.6920503
380,2012-12-01,Cartão de crédito,Indisponível,7192.872106361669
381,2012-12-01,Cartão de crédito,Mais de 10 a 20 salários mínimos,409731336.2833767
382,2012-12-01,Cartão de crédito,Mais de 1 a 2 salários mínimos,239951404.53176314
383,2012-12-01,Cartão de crédito,Mais de 2 a 3 salários mínimos,222816759.6709313
384,2012-12-01,Cartão de crédito,Mais de 3 a 5 salários mínimos,337895522.35177
385,2012-12-01,Cartão de crédito,Mais de 5 a 10 salários mínimos,529311586.9221454
386,2012-12-01,Cartão de crédito,Sem rendimento,173204105.06702083
387,2012-12-01,Empréstimo com consignação em folha,Acima de 20 salários mínimos,20719359323.70823
388,2012-12-01,Empréstimo com consignação em folha,Até 1 salário mínimo,19453573429.558655
389,2012-12-01,Empréstimo com consignação em folha,Indisponível,238263810.3258139
390,2012-12-01,Empréstimo com consignação em folha,Mais de 10 a 20 salários mínimos,28915909650.358936
391,2012-12-01,Empréstimo com consignação em folha,Mais de 1 a 2 salários mínimos,27266274193.883396
392,2012-12-01,Empréstimo com consignação em folha,Mais de 2 a 3 salários mínimos,21107394195.323097
393,2012-12-01,Empréstimo com consignação em folha,Mais de 3 a 5 salários mínimos,36334374608.92904
394,2012-12-01,Empréstimo com consignação em folha,Mais de 5 a 10 salários mínimos,45422024819.63822
395,2012-12-01,Empréstimo com consignação em folha,Sem rendimento,21506139147.72653
396,2012-12-01,Empréstimo sem consignação em folha,Acima de 20 salários mínimos,16508436875.291342
397,2012-12-01,Empréstimo sem consignação em folha,Até 1 salário mínimo,2616847670.4760537
398,2012-12-01,Empréstimo sem consignação em folha,Indisponível,1692317.1092559497
399,2012-12-01,Empréstimo sem consignação em folha,Mais de 10 a 20 salários mínimos,15297190954.952192
400,2012-12-01,Empréstimo sem consignação em folha,Mais de 1 a 2 salários mínimos,4596575929.42093
401,2012-12-01,Empréstimo sem consignação em folha,Mais de 2 a 3 salários mínimos,4678936163.747609
402,2012-12-01,Empréstimo sem consignação em folha,Mais de 3 a 5 salários mínimos,8669472603.84914
403,2012-12-01,Empréstimo sem consignação em folha,Mais de 5 a 10 salários mínimos,17093792343.227264
404,2012-12-01,Empréstimo sem consignação em folha,Sem rendimento,3229827125.6382284
405,2012-12-01,Habitacional,Acima de 20 salários mínimos,67942134475.24121
406,2012-12-01,Habitacional,Até 1 salário mínimo,15914069666.186068
407,2012-12-01,Habitacional,Indisponível,1062411638.4065819
408,2012-12-01,Habitacional,Mais de 10 a 20 salários mínimos,78016014740.84207
409,2012-12-01,Habitacional,Mais de 1 a 2 salários mínimos,39218326416.97626
410,2012-12-01,Habitacional,Mais de 2 a 3 salários mínimos,57088628110.25433
411,2012-12-01,Habitacional,Mais de 3 a 5 salários mínimos,65949558646.00439
412,2012-12-01,Habitacional,Mais de 5 a 10 salários mínimos,75940609820.65967
413,2012-12-01,Habitacional,Sem rendimento,1834726008.1750152
414,2012-12-01,Outros créditos,Acima de 20 salários mínimos,14705449357.161142
415,2012-12-01,Outros créditos,Até 1 salário mínimo,2920282945.052739
416,2012-12-01,Outros créditos,Indisponível,17195005.001515295
417,2012-12-01,Outros créditos,Mais de 10 a 20 salários mínimos,9342856795.31484
418,2012-12-01,Outros créditos,Mais de 1 a 2 salários mínimos,4531859511.30624
419,2012-12-01,Outros créditos,Mais de 2 a 3 salários mínimos,5192591470.299287
420,2012-12-01,Outros créditos,Mais de 3 a 5 salários mínimos,6794215630.146398
421,2012-12-01,Outros créditos,Mais de 5 a 10 salários mínimos,9827043727.583797
422,2012-12-01,Outros créditos,Sem rendimento,2431972519.0573916
423,2012-12-01,Rural e agroindustrial,Acima de 20 salários mínimos,50119949722.70273
424,2012-12-01,Rural e agroindustrial,Até 1 salário mínimo,3902227139.062255
425,2012-12-01,Rural e agroindustrial,Indisponível,986176842.9709215
426,2012-12-01,Rural e agroindustrial,Mais de 10 a 20 salários mínimos,11209116146.184208
427,2012-12-01,Rural e agroindustrial,Mais de 1 a 2 salários mínimos,6212924340.167366
428,2012-12-01,Rural e agroindustrial,Mais de 2 a 3 salários mínimos,5834087082.568485
429,2012-12-01,Rural e agroindustrial,Mais de 3 a 5 salários mínimos,9657653958.363314
430,2012-12-01,Rural e agroindustrial,Mais de 5 a 10 salários mínimos,13976990909.982204
431,2012-12-01,Rural e agroindustrial,Sem rendimento,12160903505.946888
432,2012-12-01,Veículos,Acima de 20 salários mínimos,22881180273.25036
433,2012-12-01,Veículos,Até 1 salário mínimo,5687938739.985383
434,2012-12-01,Veículos,Indisponível,2184589580.463916
435,2012-12-01,Veículos,Mais de 10 a 20 salários mínimos,21794203679.94827
436,2012-12-01,Veículos,Mais de 1 a 2 salários mínimos,21633605763.810123
437,2012-12-01,Veículos,Mais de 2 a 3 salários mínimos,27244004495.649426
438,2012-12-01,Veículos,Mais de 3 a 5 salários mínimos,38434886085.78255
439,2012-12-01,Veículos,Mais de 5 a 10 salários mínimos,41648884205.97171
440,2012-12-01,Veículos,Sem rendimento,29607275318.912144
441,2013-01-01,Cartão de crédito,Acima de 20 salários mínimos,297767384.53450876
442,2013-01-01,Cartão de crédito,Até 1 salário mínimo,63726995.33905432
443,2013-01-01,Cartão de crédito,Indisponível,5768.778230875569
444,2013-01-01,Cartão de crédito,Mais de 10 a 20 salários mínimos,401626536.2813604
445,2013-01-01,Cartão de crédito,Mais de 1 a 2 salários mínimos,262848622.40570408
446,2013-01-01,Cartão de crédito,Mais de 2 a 3 salários mínimos,245608809.6373898
447,2013-01-01,Cartão de crédito,Mais de 3 a 5 salários mínimos,348933686.4796456
448,2013-01-01,Cartão de crédito,Mais de 5 a 10 salários mínimos,538309016.3775847
449,2013-01-01,Cartão de crédito,Sem rendimento,153993885.34440598
450,2013-01-01,Empréstimo com consignação em folha,Acima de 20 salários mínimos,23150653901.69013
451,2013-01-01,Empréstimo com consignação em folha,Até 1 salário mínimo,19142698009.654083
452,2013-01-01,Empréstimo com consignação em folha,Indisponível,181442546.50648987
453,2013-01-01,Empréstimo com consignação em folha,Mais de 10 a 20 salários mínimos,29450650189.048798
454,2013-01-01,Empréstimo com consignação em folha,Mais de 1 a 2 salários mínimos,27998996906.731934
455,2013-01-01,Empréstimo com consignação em folha,Mais de 2 a 3 salários mínimos,21640804375.769104
456,2013-01-01,Empréstimo com consignação em folha,Mais de 3 a 5 salários mínimos,36207016979.75987
457,2013-01-01,Empréstimo com consignação em folha,Mais de 5 a 10 salários mínimos,45467648666.38409
458,2013-01-01,Empréstimo com consignação em folha,Sem rendimento,20626350806.20424
459,2013-01-01,Empréstimo sem consignação em folha,Acima de 20 salários mínimos,16297264034.493519
460,2013-01-01,Empréstimo sem consignação em folha,Até 1 salário mínimo,2791662129.6850166
461,2013-01-01,Empréstimo sem consignação em folha,Indisponível,1517666.295689279
462,2013-01-01,Empréstimo sem consignação em folha,Mais de 10 a 20 salários mínimos,15242639087.03638
463,2013-01-01,Empréstimo sem consignação em folha,Mais de 1 a 2 salários mínimos,4704031064.133171
464,2013-01-01,Empréstimo sem consignação em folha,Mais de 2 a 3 salários mínimos,4951482157.119706
465,2013-01-01,Empréstimo sem consignação em folha,Mais de 3 a 5 salários mínimos,8647063997.033276
466,2013-01-01,Empréstimo sem consignação em folha,Mais de 5 a 10 salários mínimos,17111102028.5612
467,2013-01-01,Empréstimo sem consignação em folha,Sem rendimento,2540961645.204604
468,2013-01-01,Habitacional,Acima de 20 salários mínimos,66633114696.53901
469,2013-01-01,Habitacional,Até 1 salário mínimo,18379222865.02164
470,2013-01-01,Habitacional,Indisponível,916204519.4915228
471,2013-01-01,Habitacional,Mais de 10 a 20 salários mínimos,78392554737.02467
472,2013-01-01,Habitacional,Mais de 1 a 2 salários mínimos,40124259952.948784
473,2013-01-01,Habitacional,Mais de 2 a 3 salários mínimos,58372777497.57933
474,2013-01-01,Habitacional,Mais de 3 a 5 salários mínimos,67089304549.652725
475,2013-01-01,Habitacional,Mais de 5 a 10 salários mínimos,77352316147.01173
476,2013-01-01,Habitacional,Sem rendimento,1839396872.3938222
477,2013-01-01,Outros créditos,Acima de 20 salários mínimos,14731739502.804298
478,2013-01-01,Outros créditos,Até 1 salário mínimo,3121860194.8134804
479,2013-01-01,Outros créditos,Indisponível,14584595.896495394
480,2013-01-01,Outros créditos,Mais de 10 a 20 salários mínimos,9270947228.845186
481,2013-01-01,Outros créditos,Mais de 1 a 2 salários mínimos,4976598882.052315
482,2013-01-01,Outros créditos,Mais de 2 a 3 salários mínimos,5424320971.337836
483,2013-01-01,Outros créditos,Mais de 3 a 5 salários mínimos,6885706147.541135
484,2013-01-01,Outros créditos,Mais de 5 a 10 salários mínimos,10051521431.133032
485,2013-01-01,Outros créditos,Sem rendimento,2168678450.3749046
486,2013-01-01,Rural e agroindustrial,Acima de 20 salários mínimos,49721605171.82728
487,2013-01-01,Rural e agroindustrial,Até 1 salário mínimo,4155345145.590056
488,2013-01-01,Rural e agroindustrial,Indisponível,944773422.4832851
489,2013-01-01,Rural e agroindustrial,Mais de 10 a 20 salários mínimos,11234576406.836266
490,2013-01-01,Rural e agroindustrial,Mais de 1 a 2 salários mínimos,6266197086.554021
491,2013-01-01,Rural e agroindustrial,Mais de 2 a 3 salários mínimos,5989478635.183728
492,2013-01-01,Rural e agroindustrial,Mais de 3 a 5 salários mínimos,9773490773.040073
493,2013-01-01,Rural e agroindustrial,Mais de 5 a 10 salários mínimos,13977192339.384842
494,2013-01-01,Rural e agroindustrial,Sem rendimento,12226360394.328201
495,2013-01-01,Veículos,Acima de 20 salários mínimos,22552490190.09714
496,2013-01-01,Veículos,Até 1 salário mínimo,5745121184.340808
497,2013-01-01,Veículos,Indisponível,1990157006.3135576
498,2013-01-01,Veículos,Mais de 10 a 20 salários mínimos,20771422857.648678
499,2013-01-01,Veículos,Mais de 1 a 2 salários mínimos,24737352680.223427
500,2013-01-01,Veículos,Mais de 2 a 3 salários mínimos,27411615527.41775
501,2013-01-01,Veículos,Mais de 3 a 5 salários mínimos,36736911905.21842
502,2013-01-01,Veículos,Mais de 5 a 10 salários mínimos,38938283601.19566
503,2013-01-01,Veículos,Sem rendimento,29022519747.56932
504,2013-02-01,Cartão de crédito,Acima de 20 salários mínimos,301019144.06274533
505,2013-02-01,Cartão de crédito,Até 1 salário mínimo,63591045.775129244
506,2013-02-01,Cartão de crédito,Indisponível,1467.6235961513057
507,2013-02-01,Cartão de crédito,Mais de 10 a 20 salários mínimos,390442486.85596216
508,2013-02-01,Cartão de crédito,Mais de 1 a 2 salários mínimos,262932314.91075498
509,2013-02-01,Cartão de crédito,Mais de 2 a 3 salários mínimos,246458812.4776747
510,2013-02-01,Cartão de crédito,Mais de 3 a 5 salários mínimos,347103409.6873034
511,2013-02-01,Cartão de crédito,Mais de 5 a 10 salários mínimos,530277915.9569457
512,2013-02-01,Cartão de crédito,Sem rendimento,161954472.58222973
513,2013-02-01,Empréstimo com consignação em folha,Acima de 20 salários mínimos,21137542945.09849
514,2013-02-01,Empréstimo com consignação em folha,Até 1 salário mínimo,20119202379.891598
515,2013-02-01,Empréstimo com consignação em folha,Indisponível,167592305.87043682
516,2013-02-01,Empréstimo com consignação em folha,Mais de 10 a 20 salários mínimos,29314853084.806217
517,2013-02-01,Empréstimo com consignação em folha,Mais de 1 a 2 salários mínimos,28899648442.417267
518,2013-02-01,Empréstimo com consignação em folha,Mais de 2 a 3 salários mínimos,22246365934.699276
519,2013-02-01,Empréstimo com consignação em folha,Mais de 3 a 5 salários mínimos,36769576202.68045
520,2013-02-01,Empréstimo com consignação em folha,Mais de 5 a 10 salários mínimos,45293272261.34291
521,2013-02-01,Empréstimo com consignação em folha,Sem rendimento,21204157478.61045
522,2013-02-01,Empréstimo sem consignação em folha,Acima de 20 salários mínimos,16270363519.944937
523,2013-02-01,Empréstimo sem consignação em folha,Até 1 salário mínimo,2940553787.898619
524,2013-02-01,Empréstimo sem consignação em folha,Indisponível,1379051.3744665112
525,2013-02-01,Empréstimo sem consignação em folha,Mais de 10 a 20 salários mínimos,14948345301.111181
526,2013-02-01,Empréstimo sem consignação em folha,Mais de 1 a 2 salários mínimos,4676386504.183363
527,2013-02-01,Empréstimo sem consignação em folha,Mais de 2 a 3 salários mínimos,4961681854.975232
528,2013-02-01,Empréstimo sem consignação em folha,Mais de 3 a 5 salários mínimos,8734192322.988634
529,2013-02-01,Empréstimo sem consignação em folha,Mais de 5 a 10 salários mínimos,16649794419.656635
530,2013-02-01,Empréstimo sem consignação em folha,Sem rendimento,2497506377.526504
531,2013-02-01,Habitacional,Acima de 20 salários mínimos,66720563383.32511
